Chr	Start	End	Genome
A03	10351622	10360330	ECD04
A03	10401841	10405731	ECD04
A03	10423372	10424022	ECD04
A03	10499861	10524535	ECD04
A03	10535413	10537043	ECD04
A03	10553467	10553521	ECD04
A03	10575141	10584782	ECD04
A03	10605383	10615790	ECD04
A03	10682610	10685644	ECD04
A03	10686562	10686884	ECD04
A03	10725678	10728631	ECD04
A03	10750255	10750384	ECD04
A03	10762264	10769777	ECD04
A03	10820800	10841316	ECD04
A03	10858929	10862664	ECD04
A03	11026924	11027460	ECD04
A03	11056691	11066309	ECD04
A03	11078866	11084181	ECD04
A03	11090178	11129346	ECD04
A03	11145231	11146758	ECD04
A03	11176421	11190196	ECD04
A03	11221361	11245789	ECD04
A03	11308030	11310008	ECD04
A03	11336465	11345944	ECD04
A03	11385305	11385367	ECD04
A03	11411976	11422513	ECD04
A03	11445029	11448321	ECD04
A03	11463761	11467482	ECD04
A03	11493661	11494236	ECD04
A03	11513340	11513468	ECD04
A03	11525399	11565461	ECD04
A03	11620070	11638772	ECD04
A03	11643424	11645159	ECD04
A03	11682853	11682861	ECD04
A03	11690782	11705475	ECD04
A03	11705725	11713888	ECD04
A03	11739889	11751695	ECD04
A03	11783788	11788929	ECD04
A03	11853684	11870395	ECD04
A03	11871396	11871554	ECD04
A03	11884060	11893838	ECD04
A03	11910496	11930026	ECD04
A03	11931305	11945463	ECD04
A03	11962058	11978555	ECD04
A03	11997701	12012998	ECD04
A03	12052236	12063201	ECD04
A03	12063823	12078064	ECD04
A03	12078429	12085499	ECD04
A03	12097830	12106807	ECD04
A03	12128959	12142693	ECD04
A03	12175777	12177613	ECD04
A03	12187734	12198567	ECD04
A03	12204865	12216080	ECD04
A03	12236409	12237126	ECD04
A03	12275074	12275281	ECD04
A03	12275286	12276525	ECD04
A03	12287140	12296356	ECD04
A03	12368064	12386357	ECD04
A03	12388886	12398065	ECD04
A03	12409704	12431441	ECD04
A03	12446421	12462058	ECD04
A03	12501652	12526131	ECD04
A03	12584733	12612650	ECD04
A03	12614103	12653367	ECD04
A03	12671829	12686308	ECD04
A03	12724663	12725886	ECD04
A03	12765205	12765297	ECD04
A03	12795449	12796971	ECD04
A03	12798029	12817883	ECD04
A03	12835703	12865685	ECD04
A03	12878447	12880929	ECD04
A03	12891515	12893467	ECD04
A03	12936150	12957424	ECD04
A03	13029554	13040706	ECD04
A03	13041320	13067082	ECD04
A03	13087092	13099306	ECD04
A03	13125211	13136938	ECD04
A03	13154492	13164704	ECD04
A03	13185861	13192660	ECD04
A03	13203157	13204400	ECD04
A03	13252968	13262170	ECD04
A03	13272752	13293263	ECD04
A03	13331300	13336713	ECD04
A03	13352513	13352735	ECD04
A03	13455197	13480948	ECD04
A03	13481128	13513066	ECD04
A03	13550712	13561366	ECD04
A03	13571631	13601955	ECD04
A03	13615744	13615837	ECD04
A03	13629092	13630046	ECD04
A03	13660460	13673397	ECD04
A03	13720163	13720575	ECD04
A03	13790278	13804234	ECD04
A03	13822790	13836450	ECD04
A03	13843467	13849833	ECD04
A03	13868652	13883487	ECD04
A03	13893713	13897327	ECD04
A03	13909120	13922396	ECD04
A03	13927535	13939234	ECD04
A03	13939490	13953168	ECD04
A03	13963492	13974297	ECD04
A03	13983410	13993671	ECD04
A03	13995805	14020075	ECD04
A03	14070698	14103396	ECD04
A03	14119051	14127164	ECD04
A03	14133567	14134669	ECD04
A03	14179756	14186254	ECD04
A03	14186818	14194721	ECD04
A03	14209980	14210744	ECD04
A03	14259932	14273938	ECD04
A03	14274979	14287316	ECD04
A03	14320931	14326520	ECD04
A03	14377576	14382432	ECD04
A03	14392753	14397291	ECD04
A03	14419385	14427309	ECD04
A03	14448651	14456497	ECD04
A03	14636273	14663492	ECD04
A03	14694716	14697171	ECD04
A03	14697222	14708007	ECD04
A03	14756512	14762090	ECD04
A03	14764958	14777683	ECD04
A03	14880770	14893346	ECD04
A03	14929337	14937905	ECD04
A03	14940084	14963777	ECD04
A03	14980772	14983037	ECD04
A03	15010567	15012726	ECD04
A03	15035420	15035468	ECD04
A03	15046531	15053526	ECD04
A03	15059756	15071436	ECD04
A03	15072723	15074809	ECD04
A03	15086187	15089346	ECD04
A03	15090349	15097731	ECD04
A03	15115027	15115447	ECD04
A03	15157475	15168906	ECD04
A03	15193466	15196947	ECD04
A03	15317816	15342627	ECD04
A03	15343764	15344857	ECD04
A03	15364590	15366197	ECD04
A03	15400292	15410173	ECD04
A03	15439116	15458161	ECD04
A03	15477438	15477441	ECD04
A03	15488113	15504716	ECD04
A03	15506223	15513244	ECD04
A03	15562587	15562588	ECD04
A03	15573530	15585429	ECD04
A03	15628281	15645505	ECD04
A03	15674517	15689875	ECD04
A03	15690584	15709103	ECD04
A03	15709159	15724482	ECD04
A03	15724674	15739222	ECD04
A03	15762720	15762723	ECD04
A03	15765875	15769576	ECD04
A03	15831872	15843470	ECD04
A03	15903739	15910539	ECD04
A03	15926414	15926817	ECD04
A03	15938233	15942374	ECD04
A03	15970987	15973420	ECD04
A03	16007518	16018607	ECD04
A03	16066389	16066863	ECD04
A03	16109197	16133583	ECD04
A03	16140978	16141010	ECD04
A03	16155961	16157789	ECD04
A03	16170497	16171377	ECD04
A03	16197156	16198795	ECD04
A03	16219319	16219502	ECD04
A03	16286770	16309193	ECD04
A03	16316335	16320206	ECD04
A03	16335108	16346592	ECD04
A03	16349239	16350687	ECD04
A03	16363599	16368780	ECD04
A03	16389503	16395232	ECD04
A03	16408287	16416294	ECD04
A03	16453926	16456198	ECD04
A03	16472478	16472680	ECD04
A03	16475034	16475329	ECD04
A03	16486594	16497252	ECD04
A03	16528800	16529629	ECD04
A03	16540675	16550169	ECD04
A03	16555768	16556126	ECD04
A03	16566325	16568695	ECD04
A03	16581915	16581933	ECD04
A03	16600176	16601005	ECD04
A03	16609144	16615106	ECD04
A03	16625771	16635306	ECD04
A03	16657462	16659251	ECD04
A03	16664791	16665802	ECD04
A03	16722452	16730932	ECD04
A03	16757119	16757125	ECD04
A03	16779062	16786358	ECD04
A03	16788880	16800139	ECD04
A03	16811955	16824823	ECD04
A03	16847675	16852221	ECD04
A03	16864516	16892365	ECD04
A03	16948330	16953153	ECD04
A03	16980919	16987201	ECD04
A03	17025566	17026302	ECD04
A03	17042658	17046247	ECD04
A03	17055397	17067275	ECD04
A03	17067308	17072539	ECD04
A03	17082856	17132560	ECD04
A03	17136712	17139417	ECD04
A03	17152948	17153217	ECD04
A03	17154171	17186352	ECD04
A03	17216130	17220774	ECD04
A03	17235360	17246474	ECD04
A03	17253574	17262946	ECD04
A03	17273418	17284356	ECD04
A03	17285297	17287505	ECD04
A03	17302550	17303179	ECD04
A03	17333600	17335362	ECD04
A03	17365031	17370483	ECD04
A03	17385750	17391548	ECD04
A03	17426694	17445723	ECD04
A03	17457037	17487707	ECD04
A03	17521844	17524608	ECD04
A03	17524634	17535357	ECD04
A03	17580915	17584001	ECD04
A03	17600775	17614927	ECD04
A03	17683596	17684318	ECD04
A03	17704669	17716806	ECD04
A03	17718250	17718343	ECD04
A03	17731239	17749637	ECD04
A03	17749917	17754630	ECD04
A03	17766762	17769482	ECD04
A03	17831380	17857063	ECD04
A03	17860645	17877775	ECD04
A03	17890419	17897184	ECD04
A03	17914152	17921133	ECD04
A03	17932685	17968814	ECD04
A03	18049557	18054586	ECD04
A03	18090793	18101132	ECD04
A03	18101556	18132326	ECD04
A03	18212651	18212653	ECD04
A03	18302685	18314289	ECD04
A03	18335064	18337675	ECD04
A03	18352158	18371782	ECD04
A03	18372795	18384948	ECD04
A03	18410031	18419374	ECD04
A03	18433464	18452826	ECD04
A03	18471283	18478656	ECD04
A03	18537356	18539391	ECD04
A03	18564899	18573164	ECD04
A03	18596783	18605467	ECD04
A03	18617880	18618632	ECD04
A03	18628718	18629317	ECD04
A03	18629322	18636863	ECD04
A03	18668045	18671738	ECD04
A03	18716446	18729706	ECD04
A03	18784033	18799575	ECD04
A03	18826973	18826995	ECD04
A03	18843098	18847666	ECD04
A03	18907826	18909052	ECD04
A03	18919810	18928640	ECD04
A03	18941750	18941757	ECD04
A03	18942020	18942027	ECD04
A03	18993360	19010478	ECD04
A03	19025329	19057880	ECD04
A03	19102213	19105175	ECD04
A03	19235401	19256984	ECD04
A03	19300913	19314184	ECD04
A03	19326681	19335362	ECD04
A03	19348167	19377687	ECD04
A03	19387210	19408051	ECD04
A03	19409191	19409955	ECD04
A03	19428163	19448773	ECD04
A03	19458847	19465493	ECD04
A03	19552234	19562698	ECD04
A03	19589327	19589534	ECD04
A03	19663087	19665354	ECD04
A03	19693029	19707155	ECD04
A03	19718005	19719151	ECD04
A03	19876385	19877661	ECD04
A03	19897876	19913563	ECD04
A03	19914137	19919255	ECD04
A03	19965721	19979097	ECD04
A03	19990121	20028708	ECD04
A03	20036879	20075852	ECD04
A03	20084354	20096664	ECD04
A03	20096666	20110455	ECD04
A03	20134920	20136547	ECD04
A03	20189278	20193767	ECD04
A03	20236419	20238198	ECD04
A03	20250437	20258256	ECD04
A03	20268442	20276070	ECD04
A03	20292542	20297102	ECD04
A03	20316726	20326635	ECD04
A03	20344340	20350538	ECD04
A03	20421643	20434221	ECD04
A03	20435184	20439431	ECD04
A03	20538635	20539235	ECD04
A03	20572910	20606934	ECD04
A03	20652418	20654374	ECD04
A03	20654613	20679641	ECD04
A03	20680246	20693824	ECD04
A03	20710046	20734233	ECD04
A03	20772087	20772816	ECD04
A03	20785935	20817135	ECD04
A03	20818916	20858419	ECD04
A03	20903710	20905374	ECD04
A03	20906999	20911112	ECD04
A03	20923760	20938811	ECD04
A03	20973550	21005794	ECD04
A03	21027887	21027919	ECD04
A03	21067741	21072820	ECD04
A03	21073087	21088068	ECD04
A03	21088752	21092244	ECD04
A03	21135051	21153867	ECD04
A03	21163153	21167938	ECD04
A03	21182214	21190663	ECD04
A03	21204717	21228090	ECD04
A03	21291950	21305957	ECD04
A03	21333910	21350575	ECD04
A03	21367126	21367327	ECD04
A03	21380283	21383873	ECD04
A03	21384254	21395816	ECD04
A03	21484608	21487578	ECD04
A03	21500456	21503384	ECD04
A03	21503910	21515198	ECD04
A03	21516971	21518879	ECD04
A03	21529857	21538346	ECD04
A03	21547471	21566351	ECD04
A03	21668205	21669239	ECD04
A03	21680331	21694822	ECD04
A03	21713615	21722276	ECD04
A03	21770688	21770692	ECD04
A03	21808644	21825008	ECD04
A03	21885911	21885914	ECD04
A03	21897535	21910167	ECD04
A03	21942431	21950239	ECD04
A03	21972954	21972979	ECD04
A03	21993290	21997309	ECD04
A03	22041043	22041050	ECD04
A03	22067689	22078232	ECD04
A03	22078530	22097813	ECD04
A03	22103730	22119785	ECD04
A03	22144235	22149104	ECD04
A03	22152916	22182558	ECD04
A03	22189125	22202035	ECD04
A03	22227428	22236053	ECD04
A03	22292557	22317575	ECD04
A03	22324171	22324498	ECD04
A03	22335787	22347554	ECD04
A03	22376328	22407315	ECD04
A03	22409085	22413295	ECD04
A03	22426779	22447219	ECD04
A03	22448920	22466079	ECD04
A03	22482011	22483868	ECD04
A03	22497667	22535713	ECD04
A03	22548123	22561437	ECD04
A03	22571724	22580877	ECD04
A03	22580932	22592931	ECD04
A03	22598708	22602755	ECD04
A03	22627733	22651844	ECD04
A03	22654115	22665417	ECD04
A03	22676742	22684051	ECD04
A03	22695131	22695852	ECD04
A03	22700301	22711082	ECD04
A03	22772146	22772759	ECD04
A03	22802114	22816387	ECD04
A03	22820062	22831491	ECD04
A03	22854445	22861101	ECD04
A03	22866619	22879308	ECD04
A03	22880337	22893416	ECD04
A03	22905145	22933586	ECD04
A03	23000990	23009188	ECD04
A03	23062897	23067518	ECD04
A03	23078967	23087175	ECD04
A03	23100441	23102291	ECD04
A03	23102552	23104838	ECD04
A03	23116597	23123583	ECD04
A03	23146704	23159899	ECD04
A03	23209174	23223321	ECD04
A03	23237893	23246194	ECD04
A03	23278559	23278580	ECD04
A03	23340866	23358382	ECD04
A03	23362045	23475446	ECD04
A03	23475447	23510009	ECD04
A03	23517266	23523246	ECD04
A03	23582518	23604557	ECD04
A03	23604675	23606766	ECD04
A03	23627159	23627161	ECD04
A03	23650658	23653601	ECD04
A03	23670123	23675729	ECD04
A03	23731659	23740212	ECD04
A03	23745767	23762770	ECD04
A03	23789894	23808643	ECD04
A03	23825521	23830087	ECD04
A03	23839095	23856430	ECD04
A03	23857904	23860595	ECD04
A03	23872697	23874274	ECD04
A03	23882870	23895498	ECD04
A03	23964978	23975828	ECD04
A03	24044562	24076983	ECD04
A03	24149692	24165166	ECD04
A03	24187166	24211696	ECD04
A03	24223745	24224499	ECD04
A03	24228406	24245545	ECD04
A03	24267538	24303530	ECD04
A03	24313129	24314330	ECD04
A03	24326036	24326153	ECD04
A03	24468720	24468722	ECD04
A03	24529534	24541259	ECD04
A03	24552617	24563392	ECD04
A03	24583590	24587425	ECD04
A03	24672841	24685514	ECD04
A03	24688005	24691560	ECD04
A03	24732994	24744293	ECD04
A03	24752865	24789537	ECD04
A03	24840767	24854287	ECD04
A03	24893137	24893783	ECD04
A03	25066290	25068537	ECD04
A03	25258462	25273162	ECD04
A03	25289249	25303938	ECD04
A03	25314058	25314814	ECD04
A03	25359107	25359385	ECD04
A03	25401666	25405769	ECD04
A03	25437167	25440621	ECD04
A03	25462471	25467510	ECD04
A03	25623162	25623302	ECD04
A03	25667557	25667759	ECD04
A03	25699316	25705268	ECD04
A03	25705617	25712504	ECD04
A03	25753765	25754409	ECD04
A03	25781019	25781033	ECD04
A03	25798275	25803676	ECD04
A03	25988029	25990228	ECD04
A03	26016352	26024557	ECD04
A03	26057572	26070241	ECD04
A03	26128610	26130059	ECD04
A03	26143808	26144124	ECD04
A03	26145125	26148624	ECD04
A03	26273194	26277531	ECD04
A03	26317953	26334110	ECD04
A03	26410549	26413280	ECD04
A03	26547988	26550053	ECD04
A03	26568952	26580660	ECD04
A03	26590843	26604285	ECD04
A03	26629027	26633964	ECD04
A03	26701270	26717596	ECD04
A03	26750470	26753855	ECD04
A03	26797122	26814220	ECD04
A03	26815276	26843248	ECD04
A03	26857881	26902162	ECD04
A03	26912805	26912869	ECD04
A03	26951824	26952158	ECD04
A03	26973133	26975386	ECD04
A03	26993158	27008661	ECD04
A03	27014539	27040068	ECD04
A03	27097434	27108352	ECD04
A03	27119805	27124821	ECD04
A03	27166043	27192399	ECD04
A03	27211824	27222335	ECD04
A03	27287521	27305860	ECD04
A03	27316566	27319391	ECD04
A03	27351233	27367758	ECD04
A03	27412000	27420078	ECD04
A03	27421557	27452197	ECD04
A03	27458566	27471945	ECD04
A03	27505746	27511463	ECD04
A03	27523450	27526379	ECD04
A03	27537616	27548611	ECD04
A03	27579758	27590461	ECD04
A03	27598767	27599480	ECD04
A03	27615057	27617010	ECD04
A03	27633937	27645731	ECD04
A03	27657908	27664249	ECD04
A03	27695987	27714353	ECD04
A03	27757208	27767335	ECD04
A03	27782545	27789437	ECD04
A03	27806178	27822430	ECD04
A03	27882437	27883839	ECD04
A03	28038559	28038746	ECD04
A03	28071865	28072493	ECD04
A03	28082521	28083834	ECD04
A03	28095140	28098959	ECD04
A03	28111810	28112230	ECD04
A03	28117318	28125293	ECD04
A03	28163733	28165525	ECD04
A03	28263712	28281433	ECD04
A03	28316281	28317174	ECD04
A03	28401517	28427546	ECD04
A03	28438610	28454950	ECD04
A03	28465120	28468308	ECD04
A03	28484909	28494699	ECD04
A03	28507883	28518221	ECD04
A03	28552079	28552271	ECD04
A03	28589715	28594042	ECD04
A03	28623690	28637644	ECD04
A03	28688646	28699405	ECD04
A03	28712612	28734351	ECD04
A03	28735431	28746556	ECD04
A03	28750106	28764516	ECD04
A03	28835562	28847513	ECD04
A03	28930894	28940433	ECD04
A03	28974427	28997729	ECD04
A03	29022142	29038132	ECD04
A03	29119556	29171203	ECD04
A03	29179516	29188564	ECD04
A03	29203013	29203334	ECD04
A03	29218804	29232409	ECD04
A03	29242019	29260754	ECD04
A03	29340377	29340378	ECD04
A03	29378898	29389220	ECD04
A03	29405314	29408849	ECD04
A03	29420961	29423157	ECD04
A03	29462191	29472185	ECD04
A03	29903414	29914526	ECD04
A03	29915612	29928507	ECD04
A03	29957244	29959358	ECD04
A03	29971351	29971651	ECD04
A03	29988052	29988064	ECD04
A03	29988291	30018442	ECD04
A03	30034349	30034454	ECD04
A03	30060866	30078038	ECD04
A03	30106295	30180863	ECD04
A03	30181864	30196657	ECD04
A03	30210310	30210568	ECD04
A03	30229299	30229632	ECD04
A03	30301795	30304854	ECD04
A03	30345077	30347626	ECD04
A03	30403461	30403806	ECD04
A03	30419588	30421600	ECD04
A03	30430678	30442169	ECD04
A03	30442421	30474198	ECD04
A03	30509498	30551437	ECD04
A03	30553602	30577882	ECD04
A03	30727150	30727994	ECD04
A03	30750773	30760981	ECD04
A03	30797468	30804626	ECD04
A03	30805929	30812693	ECD04
A03	30833060	30835452	ECD04
A03	30849037	30852263	ECD04
A03	30864968	30899532	ECD04
A03	30931629	30934253	ECD04
A03	30953356	30961329	ECD04
A03	30980972	30982410	ECD04
A03	31001222	31003766	ECD04
A03	31048050	31071329	ECD04
A03	31085108	31098671	ECD04
A03	31110409	31126659	ECD04
A03	31151923	31152496	ECD04
A03	31163049	31163691	ECD04
A03	31402846	31407488	ECD04
A03	31504821	31509913	ECD04
A03	31876154	31880338	ECD04
A03	32230029	32230044	ECD04
A03	32254596	32255860	ECD04
A03	32267089	32274352	ECD04
A03	32384543	32395300	ECD04
A03	32396028	32396516	ECD04
A03	32429367	32430601	ECD04
A03	32493238	32493350	ECD04
A03	32512653	32514864	ECD04
A03	32555622	32562942	ECD04
A03	32886583	32892635	ECD04
A03	33108595	33125119	ECD04
A03	33314291	33327027	ECD04
A03	33569495	33569501	ECD04
A03	33659605	33659608	ECD04
A03	34002982	34013960	ECD04
A03	34070193	34085069	ECD04
A03	34389413	34399048	ECD04
A03	34524151	34524270	ECD04
A03	34873936	34877983	ECD04
A03	35063667	35063989	ECD04
A03	35075913	35075914	ECD04
A03	35110664	35111164	ECD04
A03	35182704	35183464	ECD04
A03	35239820	35250150	ECD04
A03	36186374	36186969	ECD04
A03	36349164	36351590	ECD04
A03	36563470	36567540	ECD04
A03	36733458	36734080	ECD04
A03	36762798	36770255	ECD04
A03	36772664	36780915	ECD04
A03	36840520	36841138	ECD04
A03	36989865	37001483	ECD04
A03	37312223	37314550	ECD04
A03	37318568	37337082	ECD04
A03	37339018	37354047	ECD04
A03	37363972	37390270	ECD04
A03	37430996	37467021	ECD04
A03	37471956	37483162	ECD04
A03	37510225	37526294	ECD04
A03	37533105	37548248	ECD04
A03	37641943	37641982	ECD04
A03	37845957	37854845	ECD04
A03	37920628	37925825	ECD04
A03	38673300	38683390	ECD04
A03	38747831	38755497	ECD04
A03	38904980	38905000	ECD04
A03	39532810	39533474	ECD04
A03	39561248	39561492	ECD04
A03	39604748	39610002	ECD04
A03	40182643	40182650	ECD04
A03	40525022	40528423	ECD04
A04	36674	52476	ECD04
A04	137008	142163	ECD04
A04	155053	159733	ECD04
A04	201223	216656	ECD04
A04	233380	249733	ECD04
A04	258732	263115	ECD04
A04	318015	323889	ECD04
A04	328151	337482	ECD04
A04	362758	378480	ECD04
A04	400003	400004	ECD04
A04	481118	485374	ECD04
A04	557964	558238	ECD04
A04	575926	587080	ECD04
A04	587437	588054	ECD04
A04	608195	609845	ECD04
A04	666523	668511	ECD04
A04	686202	694198	ECD04
A04	741124	770096	ECD04
A04	889117	910208	ECD04
A04	917961	923298	ECD04
A04	981645	998913	ECD04
A04	1039584	1047932	ECD04
A04	1048192	1050004	ECD04
A04	1064532	1066789	ECD04
A04	1066882	1070632	ECD04
A04	1101838	1112264	ECD04
A04	1192529	1193985	ECD04
A04	1243479	1263853	ECD04
A04	1270372	1280538	ECD04
A04	1297188	1307386	ECD04
A04	1326825	1333905	ECD04
A04	1338493	1364426	ECD04
A04	1376389	1387858	ECD04
A04	1494269	1499638	ECD04
A04	1505146	1507139	ECD04
A04	1521177	1522728	ECD04
A04	1599561	1613799	ECD04
A04	1637001	1641773	ECD04
A04	1658656	1663831	ECD04
A04	1682791	1682909	ECD04
A04	1693289	1708156	ECD04
A04	1748479	1830405	ECD04
A04	1870312	1883376	ECD04
A04	1891654	1896999	ECD04
A04	1909822	1910572	ECD04
A04	1940246	1963952	ECD04
A04	1988113	1992220	ECD04
A04	2031347	2032839	ECD04
A04	2047337	2054054	ECD04
A04	2072284	2072982	ECD04
A04	2085571	2096269	ECD04
A04	2190887	2206472	ECD04
A04	2246420	2249504	ECD04
A04	2265498	2273367	ECD04
A04	2396957	2405817	ECD04
A04	2427716	2443627	ECD04
A04	2466527	2474194	ECD04
A04	2504573	2520694	ECD04
A04	2526671	2533049	ECD04
A04	2549881	2553623	ECD04
A04	2569844	2570012	ECD04
A04	2632355	2647503	ECD04
A04	2671750	2674268	ECD04
A04	2712315	2741007	ECD04
A04	2741703	2760488	ECD04
A04	2778262	2783733	ECD04
A04	2822253	2823820	ECD04
A04	2844254	2861541	ECD04
A04	2861754	2881145	ECD04
A04	2893174	2948493	ECD04
A04	2954067	2974139	ECD04
A04	3057783	3060744	ECD04
A04	3241949	3262656	ECD04
A04	3279703	3285575	ECD04
A04	3304010	3323461	ECD04
A04	3337850	3349148	ECD04
A04	3399654	3399748	ECD04
A04	3412682	3413499	ECD04
A04	3414543	3447205	ECD04
A04	3455739	3464063	ECD04
A04	3476515	3501211	ECD04
A04	3502679	3513575	ECD04
A04	3516910	3520830	ECD04
A04	3532388	3538027	ECD04
A04	3625418	3645590	ECD04
A04	3655107	3683470	ECD04
A04	3697438	3701644	ECD04
A04	3712288	3721497	ECD04
A04	3748190	3768545	ECD04
A04	3779368	3779727	ECD04
A04	3793052	3811618	ECD04
A04	3848156	3865171	ECD04
A04	3893170	3938943	ECD04
A04	3958960	3982010	ECD04
A04	3985767	4007319	ECD04
A04	4020293	4039088	ECD04
A04	4049993	4050730	ECD04
A04	4064262	4067061	ECD04
A04	4113838	4125225	ECD04
A04	4143265	4169680	ECD04
A04	4363682	4363798	ECD04
A04	4425879	4448537	ECD04
A04	4453957	4523182	ECD04
A04	4535940	4536577	ECD04
A04	4548562	4556677	ECD04
A04	4559393	4573674	ECD04
A04	4587031	4624313	ECD04
A04	4643948	4656237	ECD04
A04	4662740	4676928	ECD04
A04	4713441	4718485	ECD04
A04	4732414	4732469	ECD04
A04	4745925	4745928	ECD04
A04	4816925	4817082	ECD04
A04	4817735	4838330	ECD04
A04	4845211	4872317	ECD04
A04	4928301	4941562	ECD04
A04	5000895	5051106	ECD04
A04	5054874	5069939	ECD04
A04	5086639	5107146	ECD04
A04	5212573	5212624	ECD04
A04	5233911	5237775	ECD04
A04	5238102	5240983	ECD04
A04	5305335	5352289	ECD04
A04	5475632	5594362	ECD04
A04	5610096	5623649	ECD04
A04	5637081	5688696	ECD04
A04	5691940	5706530	ECD04
A04	5717961	5735793	ECD04
A04	5897323	5898466	ECD04
A04	5908910	5916576	ECD04
A04	5982051	6020279	ECD04
A04	6033201	6042414	ECD04
A04	6072611	6077452	ECD04
A04	6108696	6108718	ECD04
A04	6205054	6206526	ECD04
A04	6219800	6230573	ECD04
A04	6258830	6260859	ECD04
A04	6281168	6344677	ECD04
A04	6346345	6441722	ECD04
A04	6441884	6453199	ECD04
A04	6514028	6518234	ECD04
A04	6765970	6773613	ECD04
A04	6872025	6883269	ECD04
A04	6995013	7003554	ECD04
A04	7050476	7061371	ECD04
A04	7212327	7220607	ECD04
A04	7238077	7240606	ECD04
A04	7333572	7334072	ECD04
A04	7381789	7413405	ECD04
A04	7434739	7441581	ECD04
A04	7632978	7634547	ECD04
A04	7666263	7677612	ECD04
A04	7820023	7824297	ECD04
A04	7854116	7854117	ECD04
A04	7904542	7914693	ECD04
A04	7971711	7971869	ECD04
A04	8029998	8034832	ECD04
A04	8620280	8736378	ECD04
A04	8740079	8748255	ECD04
A04	8761044	8761081	ECD04
A04	9092490	9111600	ECD04
A04	9128859	9179952	ECD04
A04	9180953	9202964	ECD04
A04	9228596	9240091	ECD04
A04	9240455	9250378	ECD04
A04	9321230	9331764	ECD04
A04	9345260	9443558	ECD04
A04	9464536	9464700	ECD04
A04	9515285	9531442	ECD04
A04	9580190	9580368	ECD04
A04	9620278	9656656	ECD04
A04	9667568	9670739	ECD04
A04	9760234	9774384	ECD04
A04	9787008	9832663	ECD04
A04	9848058	9870513	ECD04
A04	9870514	9874487	ECD04
A04	9885578	9915946	ECD04
A04	9921647	9970464	ECD04
A04	9981240	9994701	ECD04
A04	10008671	10031650	ECD04
A04	10061047	10064160	ECD04
A04	10088704	10090699	ECD04
